athlete_certification_key,person_key,club_key,certification_type_key,person_type_key,has_certificate
7384,14781,86,1,1,1
7385,14782,86,1,1,1
7386,14784,86,1,1,1
7387,14785,86,1,1,1
7388,14786,86,1,1,1
7389,14787,86,1,1,1
7390,14788,86,1,1,1
7391,14789,86,1,1,1
7392,14790,86,1,1,1
7393,14792,86,1,1,1
7394,14795,86,1,1,1
7395,14796,86,1,1,1
7396,14798,45,1,1,1
7397,14799,45,1,1,1
7398,14801,45,1,1,1
7399,14802,45,1,1,1
7400,14804,45,1,1,1
7401,14807,45,1,1,1
7402,14808,45,1,1,1
7403,14809,49,1,1,1
7404,14810,49,1,1,1
7405,14811,49,1,1,1
7406,14812,49,1,1,1
7407,14813,49,1,1,1
7408,14814,49,1,1,1
7409,14815,49,1,1,1
7410,14816,67,1,1,1
7411,14817,67,1,1,1
7412,14818,67,1,1,1
7413,14820,67,1,1,1
7414,14821,67,1,1,1
7415,14822,67,1,1,1
7416,14824,67,1,1,1
7417,14825,67,1,1,1
7418,14826,67,1,1,1
7419,14827,8,1,1,1
7420,14828,8,1,1,1
7421,14833,8,1,1,1
7422,14834,8,1,1,1
7423,14836,8,1,1,1
7424,14838,8,1,1,1
7425,14839,8,1,1,1
7426,14841,8,1,1,1
7427,14842,8,1,1,1
7428,14843,8,1,1,1
7429,14846,8,1,1,1
7430,14848,206,1,1,1
7431,14850,206,1,1,1
7432,14851,206,1,1,1
7433,14853,206,1,1,1
7434,14857,14,1,1,1
7435,14858,14,1,1,1
7436,14859,14,1,1,1
7437,14860,14,1,1,1
7438,14861,14,1,1,1
7439,14862,14,1,1,1
7440,14864,14,1,1,1
7441,14865,14,1,1,1
7442,14868,14,1,1,1
7443,14869,14,1,1,1
7444,14870,14,1,1,1
7445,14871,14,1,1,1
7446,14873,14,1,1,1
7447,14877,3,1,1,1
7448,14879,3,1,1,1
7449,14884,3,1,1,1
7450,14888,3,1,1,1
7451,14889,142,1,1,1
7452,14890,142,1,1,1
7453,14891,142,1,1,1
7454,14892,142,1,1,1
7455,14893,142,1,1,1
7456,14895,142,1,1,1
7457,14896,142,1,1,1
7458,14897,142,1,1,1
7459,14898,142,1,1,1
7460,14901,142,1,1,1
7461,14902,142,1,1,1
7462,14903,142,1,1,1
7463,14905,142,1,1,1
7464,14908,153,1,1,1
7465,14909,153,1,1,1
7466,14910,153,1,1,1
7467,14911,153,1,1,1
7468,14912,153,1,1,1
7469,14915,153,1,1,1
7470,14916,153,1,1,1
7471,14917,153,1,1,1
7472,14918,153,1,1,1
7473,14921,153,1,1,1
7474,14923,102,1,1,1
7475,14924,102,1,1,1
7476,14926,102,1,1,1
7477,14928,102,1,1,1
7478,14931,102,1,1,1
7479,14934,102,1,1,1
7480,14935,102,1,1,1
7481,14937,56,1,1,1
7482,14938,56,1,1,1
7483,14939,56,1,1,1
7484,14943,56,1,1,1
7485,14944,56,1,1,1
7486,14945,56,1,1,1
7487,14946,56,1,1,1
7488,14948,56,1,1,1
7489,14949,56,1,1,1
7490,14952,56,1,1,1
7491,14953,56,1,1,1
7492,14954,56,1,1,1
7493,14955,56,1,1,1
7494,14959,56,1,1,1
7495,14961,56,1,1,1
7496,14965,56,1,1,1
7497,14966,56,1,1,1
7498,14970,56,1,1,1
7499,14972,56,1,1,1
7500,14973,56,1,1,1
7501,14975,83,1,1,1
7502,14976,83,1,1,1
7503,14979,83,1,1,1
7504,14980,83,1,1,1
7505,14981,83,1,1,1
7506,14982,83,1,1,1
7507,14984,83,1,1,1
7508,14985,83,1,1,1
7509,14986,83,1,1,1
7510,14987,83,1,1,1
7511,14988,83,1,1,1
7512,14990,83,1,1,1
7513,14991,83,1,1,1
7514,14994,83,1,1,1
7515,14995,83,1,1,1
7516,14996,83,1,1,1
7517,14997,83,1,1,1
7518,14999,83,1,1,1
7519,15001,83,1,1,1
7520,15002,83,1,1,1
7521,15005,83,1,1,1
7522,15006,83,1,1,1
7523,15007,83,1,1,1
7524,15009,83,1,1,1
7525,15010,15,1,1,1
7526,15011,15,1,1,1
7527,15012,15,1,1,1
7528,15013,15,1,1,1
7529,15014,15,1,1,1
7530,15015,15,1,1,1
7531,15016,15,1,1,1
7532,15017,15,1,1,1
7533,15018,15,1,1,1
7534,15019,15,1,1,1
7535,15020,15,1,1,1
7536,15021,15,1,1,1
7537,15022,15,1,1,1
7538,15023,15,1,1,1
7539,15024,15,1,1,1
7540,15025,15,1,1,1
7541,15026,25,1,1,1
7542,15028,25,1,1,1
7543,15029,25,1,1,1
7544,15030,25,1,1,1
7545,15032,25,1,1,1
7546,15033,25,1,1,1
7547,15034,25,1,1,1
7548,15035,25,1,1,1
7549,15040,25,1,1,1
7550,15044,25,1,1,1
7551,15045,25,1,1,1
7552,15046,25,1,1,1
7553,15048,25,1,1,1
7554,15049,25,1,1,1
7555,15052,25,1,1,1
7556,15055,25,1,1,1
7557,15059,25,1,1,1
7558,15060,25,1,1,1
7559,15061,25,1,1,1
7560,15062,25,1,1,1
7561,15064,25,1,1,1
7562,15065,25,1,1,1
7563,15066,25,1,1,1
7564,15069,25,1,1,1
7565,15070,25,1,1,1
7566,15072,22,1,1,1
7567,15073,22,1,1,1
7568,15074,22,1,1,1
7569,15078,22,1,1,1
7570,15083,22,1,1,1
7571,15085,22,1,1,1
7572,15087,22,1,1,1
7573,15090,22,1,1,1
7574,15091,22,1,1,1
7575,15094,22,1,1,1
7576,15095,22,1,1,1
7577,15097,22,1,1,1
7578,15098,22,1,1,1
7579,15100,22,1,1,1
7580,15102,22,1,1,1
7581,15105,122,1,1,1
7582,15106,122,1,1,1
7583,15107,122,1,1,1
7584,15109,122,1,1,1
7585,15110,122,1,1,1
7586,15112,122,1,1,1
7587,15113,122,1,1,1
7588,15114,122,1,1,1
7589,15115,122,1,1,1
7590,15116,122,1,1,1
7591,15128,195,1,1,1
7592,15130,195,1,1,1
7593,15131,195,1,1,1
7594,15135,195,1,1,1
7595,15136,195,1,1,1
7596,15138,195,1,1,1
7597,15139,195,1,1,1
7598,15140,195,1,1,1
7599,15141,195,1,1,1
7600,15145,196,1,1,1
7601,15147,196,1,1,1
7602,15149,196,1,1,1
7603,15150,196,1,1,1
7604,15151,196,1,1,1
7605,15152,196,1,1,1
7606,15153,196,1,1,1
7607,15158,196,1,1,1
7608,15161,196,1,1,1
7609,15167,76,1,1,1
7610,15169,76,1,1,1
7611,15171,76,1,1,1
7612,15173,76,1,1,1
7613,15175,76,1,1,1
7614,15177,76,1,1,1
7615,15180,76,1,1,1
7616,15182,76,1,1,1
7617,15183,76,1,1,1
7618,15184,76,1,1,1
7619,15186,76,1,1,1
7620,15187,76,1,1,1
7621,15189,76,1,1,1
7622,15190,76,1,1,1
7623,15191,76,1,1,1
7624,15193,76,1,1,1
7625,15198,76,1,1,1
7626,15199,76,1,1,1
7627,15200,76,1,1,1
7628,15201,76,1,1,1
7629,15203,76,1,1,1
7630,15204,76,1,1,1
7631,15211,13,1,1,1
7632,15212,13,1,1,1
7633,15219,13,1,1,1
7634,15222,13,1,1,1
7635,15236,13,1,1,1
7636,15242,13,1,1,1
7637,15244,13,1,1,1
7638,15252,13,1,1,1
7639,15263,13,1,1,1
7640,15265,13,1,1,1
7641,15269,13,1,1,1
7642,15270,13,1,1,1
7643,15279,13,1,1,1
7644,15285,13,1,1,1
7645,15288,13,1,1,1
7646,15291,13,1,1,1
7647,15294,13,1,1,1
7648,15310,13,1,1,1
7649,15314,13,1,1,1
7650,15318,13,1,1,1
7651,15322,13,1,1,1
7652,15325,13,1,1,1
7653,15329,13,1,1,1
7654,15334,13,1,1,1
7655,15337,13,1,1,1
7656,15339,13,1,1,1
7657,15347,13,1,1,1
7658,15348,13,1,1,1
7659,15356,13,1,1,1
7660,15357,13,1,1,1
7661,15362,13,1,1,1
7662,15366,13,1,1,1
7663,15374,13,1,1,1
7664,15379,13,1,1,1
7665,15381,13,1,1,1
7666,15382,13,1,1,1
7667,15387,13,1,1,1
7668,15394,13,1,1,1
7669,15407,13,1,1,1
7670,15410,13,1,1,1
7671,15433,13,1,1,1
7672,15434,13,1,1,1
7673,15435,13,1,1,1
7674,15440,113,1,1,1
7675,15443,113,1,1,1
7676,15444,113,1,1,1
7677,15448,113,1,1,1
7678,15449,113,1,1,1
7679,15450,113,1,1,1
7680,15453,100,1,1,1
7681,15455,100,1,1,1
7682,15456,100,1,1,1
7683,15459,100,1,1,1
7684,15460,100,1,1,1
7685,15462,100,1,1,1
7686,15463,100,1,1,1
7687,15465,100,1,1,1
7688,15466,100,1,1,1
7689,15468,100,1,1,1
7690,15472,100,1,1,1
7691,15473,100,1,1,1
7692,15476,38,1,1,1
7693,15477,38,1,1,1
7694,15478,38,1,1,1
7695,15479,38,1,1,1
7696,15480,38,1,1,1
7697,15482,38,1,1,1
7698,15483,38,1,1,1
7699,15484,38,1,1,1
7700,15486,38,1,1,1
7701,15487,38,1,1,1
7702,15488,38,1,1,1
7703,15489,38,1,1,1
7704,15490,38,1,1,1
7705,15491,38,1,1,1
7706,15492,38,1,1,1
7707,15493,38,1,1,1
7708,15494,38,1,1,1
7709,15495,38,1,1,1
7710,15496,38,1,1,1
7711,15497,38,1,1,1
7712,15498,38,1,1,1
7713,15499,38,1,1,1
7714,15500,38,1,1,1
7715,15502,38,1,1,1
7716,15503,38,1,1,1
7717,15504,38,1,1,1
7718,15505,38,1,1,1
7719,15508,38,1,1,1
7720,15509,38,1,1,1
7721,15510,38,1,1,1
7722,15511,38,1,1,1
7723,15512,38,1,1,1
7724,15513,38,1,1,1
7725,15514,38,1,1,1
7726,15515,38,1,1,1
7727,15517,38,1,1,1
7728,15518,38,1,1,1
7729,15519,38,1,1,1
7730,15520,38,1,1,1
7731,15521,38,1,1,1
7732,15523,38,1,1,1
7733,15524,38,1,1,1
7734,15525,38,1,1,1
7735,15526,38,1,1,1
7736,15528,38,1,1,1
7737,15529,38,1,1,1
7738,15531,38,1,1,1
7739,15533,38,1,1,1
7740,15534,38,1,1,1
7741,15536,38,1,1,1
7742,15540,38,1,1,1
7743,15541,38,1,1,1
7744,15542,38,1,1,1
7745,15543,38,1,1,1
7746,15545,118,1,1,1
7747,15547,118,1,1,1
7748,15548,118,1,1,1
7749,15549,118,1,1,1
7750,15550,118,1,1,1
7751,15551,118,1,1,1
7752,15552,118,1,1,1
7753,15553,118,1,1,1
7754,15554,118,1,1,1
7755,15557,118,1,1,1
7756,15558,118,1,1,1
7757,15559,9,1,1,1
7758,15560,9,1,1,1
7759,15562,9,1,1,1
7760,15564,9,1,1,1
7761,15566,9,1,1,1
7762,15567,9,1,1,1
7763,15569,9,1,1,1
7764,15571,42,1,1,1
7765,15572,42,1,1,1
7766,15575,42,1,1,1
7767,15577,42,1,1,1
7768,15580,42,1,1,1
7769,15582,42,1,1,1
7770,15583,42,1,1,1
7771,15584,42,1,1,1
7772,15587,42,1,1,1
7773,15588,42,1,1,1
7774,15589,42,1,1,1
7775,15591,42,1,1,1
7776,15593,42,1,1,1
7777,15594,42,1,1,1
7778,15597,42,1,1,1
7779,15598,42,1,1,1
7780,15599,42,1,1,1
7781,15602,42,1,1,1
7782,15603,42,1,1,1
7783,15604,42,1,1,1
7784,15607,108,1,1,1
7785,15610,108,1,1,1
7786,15613,108,1,1,1
7787,15615,108,1,1,1
7788,15623,108,1,1,1
7789,15638,73,1,1,1
7790,15639,73,1,1,1
7791,15640,73,1,1,1
7792,15642,73,1,1,1
7793,15645,73,1,1,1
7794,15646,73,1,1,1
7795,15647,73,1,1,1
7796,15648,74,1,1,1
7797,15650,74,1,1,1
7798,15651,74,1,1,1
7799,15653,74,1,1,1
7800,15657,74,1,1,1
7801,15658,74,1,1,1
7802,15659,74,1,1,1
7803,15660,74,1,1,1
7804,15662,74,1,1,1
7805,15663,74,1,1,1
7806,15664,74,1,1,1
7807,15665,74,1,1,1
7808,15669,74,1,1,1
7809,15670,4,1,1,1
7810,15671,4,1,1,1
7811,15672,4,1,1,1
7812,15673,4,1,1,1
7813,15675,4,1,1,1
7814,15676,4,1,1,1
7815,15678,4,1,1,1
7816,15679,4,1,1,1
7817,15682,4,1,1,1
7818,15683,4,1,1,1
7819,15685,4,1,1,1
7820,15686,4,1,1,1
7821,15687,4,1,1,1
7822,15689,4,1,1,1
7823,15690,4,1,1,1
7824,15692,4,1,1,1
7825,15696,4,1,1,1
7826,15697,4,1,1,1
7827,15699,4,1,1,1
7828,15702,4,1,1,1
7829,15703,4,1,1,1
7830,15704,4,1,1,1
7831,15705,4,1,1,1
7832,15706,4,1,1,1
7833,15711,4,1,1,1
7834,15713,4,1,1,1
7835,15715,170,1,1,1
7836,15716,170,1,1,1
7837,15717,170,1,1,1
7838,15718,170,1,1,1
7839,15719,170,1,1,1
7840,15720,170,1,1,1
7841,15721,170,1,1,1
7842,15725,170,1,1,1
7843,15726,170,1,1,1
7844,15727,170,1,1,1
7845,15730,170,1,1,1
7846,15731,170,1,1,1
7847,15732,170,1,1,1
7848,15734,170,1,1,1
7849,15735,170,1,1,1
7850,15736,170,1,1,1
7851,15737,170,1,1,1
7852,15745,115,1,1,1
7853,15747,115,1,1,1
7854,15750,115,1,1,1
7855,15752,115,1,1,1
7856,15753,115,1,1,1
7857,15755,115,1,1,1
7858,15757,115,1,1,1
7859,15762,77,1,1,1
7860,15765,77,1,1,1
7861,15767,77,1,1,1
7862,15768,77,1,1,1
7863,15774,77,1,1,1
7864,15777,77,1,1,1
7865,15778,77,1,1,1
7866,15779,77,1,1,1
7867,15781,77,1,1,1
7868,15782,77,1,1,1
7869,15783,77,1,1,1
7870,15784,77,1,1,1
7871,15785,77,1,1,1
7872,15790,77,1,1,1
7873,15791,77,1,1,1
7874,15792,77,1,1,1
7875,15795,77,1,1,1
7876,15796,77,1,1,1
7877,15798,77,1,1,1
7878,15799,77,1,1,1
7879,15800,77,1,1,1
7880,15803,44,1,1,1
7881,15804,44,1,1,1
7882,15805,44,1,1,1
7883,15806,44,1,1,1
7884,15807,44,1,1,1
7885,15808,44,1,1,1
7886,15809,44,1,1,1
7887,15811,44,1,1,1
7888,15820,237,1,1,1
7889,15824,237,1,1,1
7890,15828,237,1,1,1
7891,15839,237,1,1,1
7892,15852,237,1,1,1
7893,15870,331,1,1,1
7894,15873,331,1,1,1
7895,15874,331,1,1,1
7896,15875,331,1,1,1
7897,15884,331,1,1,1
7898,15886,331,1,1,1
7899,15893,331,1,1,1
7900,15896,331,1,1,1
7901,15900,331,1,1,1
7902,15902,331,1,1,1
7903,15913,331,1,1,1
7904,15914,331,1,1,1
7905,15915,331,1,1,1
7906,15917,161,1,1,1
7907,15918,161,1,1,1
7908,15921,397,1,1,1
7909,15922,397,1,1,1
7910,15923,397,1,1,1
7911,15924,397,1,1,1
7912,15925,397,1,1,1
7913,15926,397,1,1,1
7914,15927,397,1,1,1
7915,15928,397,1,1,1
7916,15929,397,1,1,1
7917,15930,397,1,1,1
7918,15932,397,1,1,1
7919,15933,397,1,1,1
7920,15934,397,1,1,1
7921,15937,395,1,1,1
7922,15940,395,1,1,1
7923,15942,395,1,1,1
7924,15944,395,1,1,1
7925,15947,395,1,1,1
7926,15949,395,1,1,1
7927,15951,208,1,1,1
7928,15955,182,1,1,1
7929,15958,182,1,1,1
7930,15960,182,1,1,1
7931,15962,182,1,1,1
7932,15965,182,1,1,1
7933,15967,182,1,1,1
7934,15970,182,1,1,1
7935,15972,182,1,1,1
7936,15975,182,1,1,1
7937,15977,182,1,1,1
7938,15978,182,1,1,1
7939,15980,182,1,1,1
7940,15984,277,1,1,1
7941,15985,277,1,1,1
7942,15988,277,1,1,1
7943,15989,277,1,1,1
7944,15992,277,1,1,1
7945,15993,277,1,1,1
7946,15995,141,1,1,1
7947,15996,141,1,1,1
7948,15999,141,1,1,1
7949,16000,141,1,1,1
7950,16001,141,1,1,1
7951,16003,141,1,1,1
7952,16006,141,1,1,1
7953,16008,141,1,1,1
7954,16010,141,1,1,1
7955,16011,141,1,1,1
7956,16012,141,1,1,1
7957,16013,141,1,1,1
7958,16014,141,1,1,1
7959,16017,141,1,1,1
7960,16018,141,1,1,1
7961,16019,224,1,1,1
7962,16020,224,1,1,1
7963,16022,224,1,1,1
7964,16023,224,1,1,1
7965,16025,224,1,1,1
7966,16026,224,1,1,1
7967,16028,224,1,1,1
7968,16030,224,1,1,1
7969,16031,224,1,1,1
7970,16032,224,1,1,1
7971,16034,224,1,1,1
7972,16035,224,1,1,1
7973,16036,224,1,1,1
7974,16037,224,1,1,1
7975,16038,224,1,1,1
7976,16041,224,1,1,1
7977,16042,224,1,1,1
7978,16043,224,1,1,1
7979,16045,224,1,1,1
7980,16046,224,1,1,1
7981,16050,224,1,1,1
7982,16052,224,1,1,1
7983,16055,224,1,1,1
7984,16056,224,1,1,1
7985,16058,224,1,1,1
7986,16061,224,1,1,1
7987,16062,154,1,1,1
7988,16063,154,1,1,1
7989,16065,154,1,1,1
7990,16066,154,1,1,1
7991,16067,154,1,1,1
7992,16068,154,1,1,1
7993,16069,154,1,1,1
7994,16071,154,1,1,1
7995,16072,154,1,1,1
7996,16073,154,1,1,1
7997,16075,154,1,1,1
7998,16081,198,1,1,1
7999,16083,198,1,1,1
8000,16086,198,1,1,1
8001,16095,198,1,1,1
8002,16100,423,1,1,1
8003,16101,285,1,1,1
8004,16102,285,1,1,1
8005,16106,285,1,1,1
8006,16107,285,1,1,1
8007,16108,285,1,1,1
8008,16109,285,1,1,1
8009,16112,285,1,1,1
8010,16114,285,1,1,1
8011,16116,223,1,1,1
8012,16125,223,1,1,1
8013,16127,223,1,1,1
8014,16130,223,1,1,1
8015,16144,223,1,1,1
8016,16145,223,1,1,1
8017,16162,223,1,1,1
8018,16163,223,1,1,1
8019,16164,223,1,1,1
8020,16167,223,1,1,1
8021,16170,223,1,1,1
8022,16174,223,1,1,1
8023,16175,223,1,1,1
8024,16183,223,1,1,1
8025,16186,223,1,1,1
8026,16189,304,1,1,1
8027,16190,304,1,1,1
8028,16192,304,1,1,1
8029,16195,304,1,1,1
8030,16196,304,1,1,1
8031,16200,304,1,1,1
8032,16202,304,1,1,1
8033,16213,16,1,1,1
8034,16217,16,1,1,1
8035,16221,16,1,1,1
8036,16226,16,1,1,1
8037,16230,16,1,1,1
8038,16231,16,1,1,1
8039,16234,16,1,1,1
8040,16235,16,1,1,1
8041,16237,16,1,1,1
8042,16239,16,1,1,1
8043,16241,16,1,1,1
8044,16253,16,1,1,1
8045,16254,16,1,1,1
8046,16255,16,1,1,1
8047,16257,16,1,1,1
8048,16258,16,1,1,1
8049,16261,16,1,1,1
8050,16267,316,1,1,1
8051,16272,316,1,1,1
8052,16275,316,1,1,1
8053,16279,316,1,1,1
8054,16281,316,1,1,1
8055,16284,316,1,1,1
8056,16289,316,1,1,1
8057,16290,316,1,1,1
8058,16294,316,1,1,1
8059,16295,316,1,1,1
8060,16298,316,1,1,1
8061,16299,316,1,1,1
8062,16300,316,1,1,1
8063,16301,316,1,1,1
8064,16304,316,1,1,1
8065,16306,316,1,1,1
8066,16309,316,1,1,1
8067,16317,316,1,1,1
8068,16318,316,1,1,1
8069,16319,106,1,1,1
8070,16322,106,1,1,1
8071,16323,106,1,1,1
8072,16325,106,1,1,1
8073,16326,106,1,1,1
8074,16328,106,1,1,1
8075,16331,106,1,1,1
8076,16332,231,1,1,1
8077,16333,231,1,1,1
8078,16334,231,1,1,1
8079,16336,231,1,1,1
8080,16337,231,1,1,1
8081,16339,231,1,1,1
8082,16340,231,1,1,1
8083,16341,231,1,1,1
8084,16342,231,1,1,1
8085,16343,231,1,1,1
8086,16345,231,1,1,1
8087,16347,231,1,1,1
8088,16350,231,1,1,1
8089,16354,231,1,1,1
8090,16355,231,1,1,1
8091,16358,231,1,1,1
8092,16359,231,1,1,1
8093,16360,231,1,1,1
8094,16361,231,1,1,1
8095,16362,231,1,1,1
8096,16368,231,1,1,1
8097,16369,231,1,1,1
8098,16370,231,1,1,1
8099,16371,231,1,1,1
8100,16372,231,1,1,1
8101,16374,231,1,1,1
8102,16375,231,1,1,1
8103,16376,231,1,1,1
8104,16377,231,1,1,1
8105,16379,231,1,1,1
8106,16383,32,1,1,1
8107,16385,32,1,1,1
8108,16386,32,1,1,1
8109,16389,32,1,1,1
8110,16390,32,1,1,1
8111,16392,32,1,1,1
8112,16396,32,1,1,1
8113,16398,32,1,1,1
8114,16400,32,1,1,1
8115,16403,328,1,1,1
8116,16404,328,1,1,1
8117,16406,328,1,1,1
8118,16409,384,1,1,1
8119,16410,384,1,1,1
8120,16413,384,1,1,1
8121,16414,384,1,1,1
8122,16415,140,1,1,1
8123,16417,140,1,1,1
8124,16420,140,1,1,1
8125,16421,140,1,1,1
8126,16422,140,1,1,1
8127,16425,140,1,1,1
8128,16428,140,1,1,1
8129,16429,140,1,1,1
8130,16430,140,1,1,1
8131,16431,140,1,1,1
8132,16433,140,1,1,1
8133,16437,301,1,1,1
8134,16440,301,1,1,1
8135,16441,301,1,1,1
8136,16442,301,1,2,1
8137,16443,301,1,1,1
8138,16445,301,1,1,1
8139,16446,301,1,1,1
8140,16451,193,1,1,1
8141,16454,193,1,1,1
8142,16457,392,1,1,1
8143,16461,392,1,1,1
8144,16462,392,1,1,1
8145,16464,392,1,1,1
8146,16467,392,1,1,1
8147,16469,392,1,1,1
8148,16470,33,1,1,1
8149,16471,33,1,1,1
8150,16472,33,1,1,1
8151,16473,33,1,1,1
8152,16474,33,1,1,1
8153,16475,33,1,1,1
8154,16479,33,1,1,1
8155,16481,33,1,1,1
8156,16482,33,1,1,1
8157,16483,33,1,1,1
8158,16484,387,1,1,1
8159,16485,387,1,1,1
8160,16486,387,1,1,1
8161,16487,387,1,1,1
8162,16488,387,1,1,1
8163,16491,387,1,1,1
8164,16497,387,1,1,1
8165,16500,387,1,1,1
8166,16502,387,1,1,1
8167,16503,387,1,1,1
8168,16506,387,1,1,1
8169,16507,387,1,1,1
8170,16508,387,1,1,1
8171,16509,61,1,1,1
8172,16510,61,1,1,1
8173,16511,61,1,1,1
8174,16512,61,1,1,1
8175,16514,61,1,1,1
8176,16515,61,1,1,1
8177,16516,61,1,1,1
8178,16517,61,1,1,1
8179,16521,61,1,1,1
8180,16524,61,1,1,1
8181,16525,61,1,1,1
8182,16526,61,1,1,1
8183,16527,61,1,1,1
8184,16535,234,1,1,1
8185,16537,234,1,1,1
8186,16539,234,1,1,1
8187,16547,234,1,1,1
8188,16548,234,1,1,1
8189,16550,234,1,1,1
8190,16552,234,1,1,1
8191,16553,234,1,1,1
8192,16554,234,1,1,1
8193,16555,234,1,1,1
8194,16560,234,1,1,1
8195,16562,234,1,1,1
8196,16563,234,1,1,1
8197,16564,234,1,1,1
8198,16567,234,1,1,1
8199,16570,234,1,1,1
8200,16573,234,1,1,1
8201,16577,234,1,1,1
8202,16578,234,1,1,1
8203,16582,234,1,1,1
8204,16587,234,1,1,1
8205,16589,234,1,1,1
8206,16594,234,1,1,1
8207,16595,234,1,1,1
8208,16597,234,1,1,1
8209,16599,234,1,1,1
8210,16604,234,1,1,1
8211,16605,234,1,1,1
8212,16609,234,1,1,1
8213,16610,234,1,1,1
8214,16612,234,1,1,1
8215,16615,234,1,1,1
8216,16617,234,1,1,1
8217,16618,234,1,1,1
8218,16619,226,1,1,1
8219,16621,226,1,1,1
8220,16623,226,1,1,1
8221,16624,226,1,1,1
8222,16625,226,1,1,1
8223,16628,338,1,1,1
8224,16629,338,1,1,1
8225,16630,338,1,1,1
8226,16631,338,1,1,1
8227,16632,338,1,1,1
8228,16634,338,1,1,1
8229,16635,338,1,1,1
8230,16636,338,1,1,1
8231,16640,338,1,1,1
8232,16643,338,1,1,1
8233,16644,338,1,1,1
8234,16645,338,1,1,1
8235,16648,338,1,1,1
8236,16650,338,1,1,1
8237,16653,338,1,1,1
8238,16655,338,1,1,1
8239,16656,338,1,1,1
8240,16657,338,1,1,1
8241,16658,338,1,1,1
8242,16660,338,1,1,1
8243,16661,338,1,1,1
8244,16663,338,1,1,1
8245,16665,338,1,1,1
8246,16666,338,1,1,1
8247,16667,338,1,1,1
8248,16668,338,1,1,1
8249,16669,338,1,1,1
8250,16670,338,1,1,1
8251,16671,264,1,1,1
8252,16676,264,1,1,1
8253,16677,264,1,1,1
8254,16678,264,1,1,1
8255,16679,264,1,1,1
8256,16680,264,1,1,1
8257,16682,264,1,1,1
8258,16684,264,1,1,1
8259,16685,264,1,1,1
8260,16686,264,1,1,1
8261,16687,264,1,1,1
8262,16688,264,1,1,1
8263,16689,264,1,1,1
8264,16690,264,1,1,1
8265,16691,264,1,1,1
8266,16692,264,1,1,1
8267,16693,212,1,1,1
8268,16694,212,1,1,1
8269,16695,212,1,1,1
8270,16696,212,1,1,1
8271,16697,212,1,1,1
8272,16700,326,1,1,1
8273,16701,326,1,1,1
8274,16702,326,1,1,1
8275,16703,326,1,1,1
8276,16707,326,1,1,1
8277,16708,326,1,1,1
8278,16710,326,1,1,1
8279,16712,326,1,1,1
8280,16713,326,1,1,1
8281,16715,326,1,1,1
8282,16716,326,1,1,1
8283,16717,326,1,1,1
8284,16718,326,1,1,1
8285,16719,326,1,1,1
8286,16720,326,1,1,1
8287,16721,326,1,1,1
8288,16723,326,1,1,1
8289,16724,326,1,1,1
8290,16727,326,1,1,1
8291,16728,326,1,1,1
8292,16729,326,1,1,1
8293,16730,326,1,1,1
8294,16731,326,1,1,1
8295,16735,326,1,1,1
8296,16739,326,1,1,1
8297,16740,326,1,1,1
8298,16742,326,1,1,1
8299,16743,326,1,1,1
8300,16745,326,1,1,1
8301,16746,326,1,1,1
8302,16748,326,1,1,1
8303,16749,326,1,1,1
8304,16750,326,1,1,1
8305,16751,326,1,1,1
8306,16754,99,1,1,1
8307,16755,99,1,1,1
8308,16756,99,1,1,1
8309,16760,99,1,1,1
8310,16761,99,1,1,1
8311,16764,99,1,1,1
8312,16765,99,1,1,1
8313,16770,99,1,1,1
8314,16773,99,1,1,1
8315,16776,378,1,1,1
8316,16778,69,1,1,1
8317,16779,69,1,1,1
8318,16780,69,1,1,1
8319,16781,69,1,1,1
8320,16782,69,1,1,1
8321,16783,69,1,1,1
8322,16784,69,1,1,1
8323,16785,69,1,1,1
8324,16786,69,1,1,1
8325,16787,69,1,1,1
8326,16788,69,1,1,1
8327,16790,69,1,1,1
8328,16791,69,1,1,1
8329,16792,69,1,1,1
8330,16793,69,1,1,1
8331,16794,69,1,1,1
8332,16795,69,1,1,1
8333,16796,69,1,1,1
8334,16797,69,1,1,1
8335,16798,69,1,1,1
8336,16799,69,1,1,1
8337,16800,69,1,1,1
8338,16801,69,1,1,1
8339,16802,69,1,1,1
8340,16803,69,1,1,1
8341,16805,69,1,1,1
8342,16806,69,1,1,1
8343,16807,69,1,1,1
8344,16808,69,1,1,1
8345,16809,69,1,1,1
8346,16811,24,1,1,1
8347,16815,24,1,1,1
8348,16816,24,1,1,1
8349,16817,24,1,1,1
8350,16818,24,1,1,1
8351,16819,24,1,1,1
8352,16820,24,1,1,1
8353,16821,24,1,1,1
8354,16822,24,1,1,1
8355,16823,24,1,1,1
8356,16824,24,1,1,1
8357,16828,24,1,1,1
8358,16829,24,1,1,1
8359,16831,24,1,1,1
8360,16833,24,1,1,1
8361,16834,65,1,1,1
8362,16835,65,1,1,1
8363,16839,266,1,1,1
8364,16840,266,1,1,1
8365,16843,266,1,1,1
8366,16844,266,1,1,1
8367,16847,266,1,1,1
8368,16848,266,1,1,1
8369,16850,266,1,1,1
8370,16851,266,1,1,1
8371,16852,266,1,1,1
8372,16856,339,1,1,1
8373,16857,339,1,1,1
8374,16858,339,1,1,1
8375,16859,339,1,1,1
8376,16860,339,1,1,1
8377,16861,339,1,1,1
8378,16863,339,1,1,1
8379,16864,339,1,1,1
8380,16865,339,1,1,1
